"ELECTION","TYPE","COUNTY","FIPS","SRPREC_KEY","SRPREC","CITY","N_IN_CITY","N"
"p16","srprec",36,"06071","06071FON1315","FON1315","FONTANA",1614,1614
"p16","srprec",36,"06071","06071FON1316","FON1316","FONTANA",1512,1512
"p16","srprec",36,"06071","06071FON1317","FON1317","FONTANA",156,156
"p16","srprec",36,"06071","06071FON1318","FON1318","FONTANA",1462,1462
"p16","srprec",36,"06071","06071FON1319","FON1319","FONTANA",1404,1404
"p16","srprec",36,"06071","06071FON1320","FON1320","FONTANA",494,494
"p16","srprec",36,"06071","06071FON1321","FON1321","FONTANA",763,763
"p16","srprec",36,"06071","06071FON1322","FON1322","FONTANA",1036,1036
"p16","srprec",36,"06071","06071FON1323","FON1323","FONTANA",1330,1330
"p16","srprec",36,"06071","06071FON1324","FON1324","FONTANA",839,839
"p16","srprec",36,"06071","06071FON1325","FON1325","FONTANA",1314,1314
"p16","srprec",36,"06071","06071FON1326","FON1326","FONTANA",1462,1462
"p16","srprec",36,"06071","06071FON1327","FON1327","FONTANA",1462,1462
"p16","srprec",36,"06071","06071FON1328","FON1328","FONTANA",1398,1398
"p16","srprec",36,"06071","06071FON1329","FON1329","FONTANA",3,3
"p16","srprec",36,"06071","06071FON1331","FON1331","BLOOMINGTON",376,397
"p16","srprec",36,"06071","06071FON1332","FON1332","BLOOMINGTON",87,119
"p16","srprec",36,"06071","06071FON1333","FON1333","FONTANA",376,378
"p16","srprec",36,"06071","06071FON1335","FON1335","FONTANA",1108,1108
"p16","srprec",36,"06071","06071FON1336","FON1336","BLOOMINGTON",7,7
"p16","srprec",36,"06071","06071FON1337","FON1337","FONTANA",574,585
"p16","srprec",36,"06071","06071FON1360","FON1360","FONTANA",1216,1217
"p16","srprec",36,"06071","06071FON1361","FON1361","FONTANA",1219,1219
"p16","srprec",36,"06071","06071FON1362","FON1362","FONTANA",1283,1283
"p16","srprec",36,"06071","06071FON1363","FON1363","FONTANA",1308,1308
"p16","srprec",36,"06071","06071FON1364","FON1364","FONTANA",1591,1591
"p16","srprec",36,"06071","06071FON1365","FON1365","FONTANA",1402,1402
"p16","srprec",36,"06071","06071FON1366","FON1366","FONTANA",862,862
"p16","srprec",36,"06071","06071FON1367","FON1367","FONTANA",1041,1041
"p16","srprec",36,"06071","06071FON1368","FON1368","FONTANA",1387,1402
"p16","srprec",36,"06071","06071FON1369","FON1369","FONTANA",1310,1310
"p16","srprec",36,"06071","06071FON1370","FON1370","FONTANA",373,373
"p16","srprec",36,"06071","06071FON1371","FON1371","FONTANA",305,305
"p16","srprec",36,"06071","06071FON1376","FON1376","FONTANA",961,961
"p16","srprec",36,"06071","06071FON1533","FON1533","FONTANA",114,114
"p16","srprec",36,"06071","06071FON1575","FON1575","FONTANA",359,359
"p16","srprec",36,"06071","06071GRA0906","GRA0906","GRAND TERRACE",303,303
"p16","srprec",36,"06071","06071GRA0907","GRA0907","GRAND TERRACE",1495,1500
"p16","srprec",36,"06071","06071GRA0908","GRA0908","GRAND TERRACE",1433,1433
"p16","srprec",36,"06071","06071GRA0909","GRA0909","GRAND TERRACE",1304,1304
"p16","srprec",36,"06071","06071GRA0910","GRA0910","GRAND TERRACE",1243,1243
"p16","srprec",36,"06071","06071GRA0911","GRA0911","GRAND TERRACE",47,47
"p16","srprec",36,"06071","06071GRA0912","GRA0912","GRAND TERRACE",7,7
"p16","srprec",36,"06071","06071GRA0913","GRA0913","GRAND TERRACE",28,28
"p16","srprec",36,"06071","06071HES0329","HES0329","HESPERIA",1565,1565
"p16","srprec",36,"06071","06071HES0330","HES0330","HESPERIA",1531,1531
"p16","srprec",36,"06071","06071HES0331","HES0331","HESPERIA",1275,1275
"p16","srprec",36,"06071","06071HES0332","HES0332","HESPERIA",1236,1236
"p16","srprec",36,"06071","06071HES0333","HES0333","HESPERIA",1231,1231
"p16","srprec",36,"06071","06071HES0334","HES0334","HESPERIA",131,131
"p16","srprec",36,"06071","06071HES0335","HES0335","HESPERIA",932,932
"p16","srprec",36,"06071","06071HES0336","HES0336","HESPERIA",1212,1212
"p16","srprec",36,"06071","06071HES0337","HES0337","HESPERIA",1622,1622
"p16","srprec",36,"06071","06071HES0338","HES0338","HESPERIA",1336,1336
"p16","srprec",36,"06071","06071HES0339","HES0339","HESPERIA",1261,1261
"p16","srprec",36,"06071","06071HES0340","HES0340","OAK HILLS",59,59
"p16","srprec",36,"06071","06071HES0341","HES0341","HESPERIA",1284,1734
"p16","srprec",36,"06071","06071HES0342","HES0342","HESPERIA",1444,1539
"p16","srprec",36,"06071","06071HES0343","HES0343","HESPERIA",938,938
"p16","srprec",36,"06071","06071HES0344","HES0344","OAK HILLS",224,244
"p16","srprec",36,"06071","06071HES0346","HES0346","HESPERIA",1332,1332
"p16","srprec",36,"06071","06071HES0347","HES0347","HESPERIA",1032,1032
"p16","srprec",36,"06071","06071HES0348","HES0348","HESPERIA",1113,1113
"p16","srprec",36,"06071","06071HES0349","HES0349","HESPERIA",1391,1391
"p16","srprec",36,"06071","06071HES0350","HES0350","HESPERIA",2003,2003
"p16","srprec",36,"06071","06071HES0351","HES0351","HESPERIA",1266,1266
"p16","srprec",36,"06071","06071HES0352","HES0352","HESPERIA",609,609
"p16","srprec",36,"06071","06071HES0353","HES0353","HESPERIA",1386,1386
"p16","srprec",36,"06071","06071HES0354","HES0354","HESPERIA",1304,1304
"p16","srprec",36,"06071","06071HES0355","HES0355","HESPERIA",1570,1570
"p16","srprec",36,"06071","06071HES0356","HES0356","HESPERIA",1562,1562
"p16","srprec",36,"06071","06071HES0358","HES0358","HESPERIA",4,4
"p16","srprec",36,"06071","06071HES0370","HES0370","OAK HILLS",11,11
"p16","srprec",36,"06071","06071HES0371","HES0371","OAK HILLS",19,19
"p16","srprec",36,"06071","06071HES1606","HES1606","HESPERIA",633,633
"p16","srprec",36,"06071","06071HES1607","HES1607","HESPERIA",563,563
"p16","srprec",36,"06071","06071HI10750","HI10750","SAN BERNARDINO",1151,1151
"p16","srprec",36,"06071","06071HI10751","HI10751","SAN BERNARDINO",895,895
"p16","srprec",36,"06071","06071HI10752","HI10752","SAN BERNARDINO",444,444
"p16","srprec",36,"06071","06071HI10753","HI10753","SAN BERNARDINO",502,517
"p16","srprec",36,"06071","06071HI11156","HI11156","SAN BERNARDINO",4,4
"p16","srprec",36,"06071","06071HI20746","HI20746","HIGHLAND",10,10
"p16","srprec",36,"06071","06071HI20747","HI20747","HIGHLAND",549,549
"p16","srprec",36,"06071","06071HI21155","HI21155","HIGHLAND",5,5
"p16","srprec",36,"06071","06071HI21639","HI21639","HIGHLAND",250,250
"p16","srprec",36,"06071","06071HI21770","HI21770","HIGHLAND",1495,2048
"p16","srprec",36,"06071","06071HI30748","HI30748","HIGHLAND",1251,1251
"p16","srprec",36,"06071","06071HI30754","HI30754","HIGHLAND",1333,1333
"p16","srprec",36,"06071","06071HI30755","HI30755","HIGHLAND",530,530
"p16","srprec",36,"06071","06071HI31765","HI31765","HIGHLAND",944,944
"p16","srprec",36,"06071","06071HI40719","HI40719","HIGHLAND",1042,1042
"p16","srprec",36,"06071","06071HI40721","HI40721","HIGHLAND",1030,1030
"p16","srprec",36,"06071","06071HI40722","HI40722","HIGHLAND",1157,1157
"p16","srprec",36,"06071","06071HI40727","HI40727","HIGHLAND",10,10
"p16","srprec",36,"06071","06071HI40749","HI40749","HIGHLAND",1284,1284
"p16","srprec",36,"06071","06071HI40756","HI40756","HIGHLAND",331,331
"p16","srprec",36,"06071","06071HI41622","HI41622","HIGHLAND",831,831
"p16","srprec",36,"06071","06071HI50720","HI50720","HIGHLAND",1582,1582
"p16","srprec",36,"06071","06071HI50723","HI50723","HIGHLAND",2096,2096
"p16","srprec",36,"06071","06071HI50724","HI50724","HIGHLAND",124,124
"p16","srprec",36,"06071","06071HI50725","HI50725","HIGHLAND",1742,1742
"p16","srprec",36,"06071","06071HI50726","HI50726","HIGHLAND",137,137
"p16","srprec",36,"06071","06071HI50730","HI50730","HIGHLAND",86,86
"p16","srprec",36,"06071","06071HI50731","HI50731","HIGHLAND",55,55
"p16","srprec",36,"06071","06071HI50732","HI50732","HIGHLAND",1,1
"p16","srprec",36,"06071","06071LOM1091","LOM1091","LOMA LINDA",699,699
"p16","srprec",36,"06071","06071LOM1092","LOM1092","LOMA LINDA",14,14
"p16","srprec",36,"06071","06071LOM1095","LOM1095","LOMA LINDA",1685,1685
"p16","srprec",36,"06071","06071LOM1096","LOM1096","LOMA LINDA",1416,1544
"p16","srprec",36,"06071","06071LOM1097","LOM1097","REDLANDS",388,388
"p16","srprec",36,"06071","06071LOM1098","LOM1098","LOMA LINDA",1401,1766
"p16","srprec",36,"06071","06071LOM1099","LOM1099","REDLANDS",145,145
"p16","srprec",36,"06071","06071LOM1100","LOM1100","LOMA LINDA",1536,1536
"p16","srprec",36,"06071","06071LOM1101","LOM1101","LOMA LINDA",1454,1454
"p16","srprec",36,"06071","06071LOM1102","LOM1102","LOMA LINDA",173,201
"p16","srprec",36,"06071","06071MON1389","MON1389","MONTCLAIR",1306,1307
"p16","srprec",36,"06071","06071MON1390","MON1390","MONTCLAIR",1134,1134
"p16","srprec",36,"06071","06071MON1391","MON1391","MONTCLAIR",1054,1054
"p16","srprec",36,"06071","06071MON1392","MON1392","MONTCLAIR",1249,1249
"p16","srprec",36,"06071","06071MON1393","MON1393","MONTCLAIR",1452,1452
"p16","srprec",36,"06071","06071MON1394","MON1394","MONTCLAIR",1427,1427
"p16","srprec",36,"06071","06071MON1395","MON1395","MONTCLAIR",1079,1079
"p16","srprec",36,"06071","06071MON1396","MON1396","MONTCLAIR",1174,1174
"p16","srprec",36,"06071","06071MON1397","MON1397","MONTCLAIR",1302,1453
"p16","srprec",36,"06071","06071NEE0060","NEE0060","NEEDLES",362,362
"p16","srprec",36,"06071","06071NEE0061","NEE0061","NEEDLES",1241,1241
"p16","srprec",36,"06071","06071ONT1398","ONT1398","ONTARIO",1134,1134
"p16","srprec",36,"06071","06071ONT1399","ONT1399","ONTARIO",816,816
"p16","srprec",36,"06071","06071ONT1401","ONT1401","ONTARIO",987,987
"p16","srprec",36,"06071","06071ONT1402","ONT1402","ONTARIO",1638,1638
"p16","srprec",36,"06071","06071ONT1403","ONT1403","ONTARIO",1620,1620
"p16","srprec",36,"06071","06071ONT1404","ONT1404","ONTARIO",785,785
"p16","srprec",36,"06071","06071ONT1405","ONT1405","ONTARIO",1513,1513
"p16","srprec",36,"06071","06071ONT1406","ONT1406","ONTARIO",1271,1271
"p16","srprec",36,"06071","06071ONT1407","ONT1407","ONTARIO",656,656
"p16","srprec",36,"06071","06071ONT1408","ONT1408","ONTARIO",152,152
"p16","srprec",36,"06071","06071ONT1410","ONT1410","ONTARIO",1239,1239
"p16","srprec",36,"06071","06071ONT1411","ONT1411","ONTARIO",786,786
"p16","srprec",36,"06071","06071ONT1412","ONT1412","ONTARIO",1314,1314
"p16","srprec",36,"06071","06071ONT1413","ONT1413","ONTARIO",492,492
"p16","srprec",36,"06071","06071ONT1414","ONT1414","ONTARIO",1148,1148
"p16","srprec",36,"06071","06071ONT1415","ONT1415","ONTARIO",1,1
"p16","srprec",36,"06071","06071ONT1416","ONT1416","ONTARIO",924,924
"p16","srprec",36,"06071","06071ONT1417","ONT1417","ONTARIO",10,10
"p16","srprec",36,"06071","06071ONT1418","ONT1418","ONTARIO",1066,1066
"p16","srprec",36,"06071","06071ONT1419","ONT1419","ONTARIO",597,597
"p16","srprec",36,"06071","06071ONT1420","ONT1420","ONTARIO",967,967
"p16","srprec",36,"06071","06071ONT1421","ONT1421","ONTARIO",1082,1082
"p16","srprec",36,"06071","06071ONT1422","ONT1422","ONTARIO",1284,1284
"p16","srprec",36,"06071","06071ONT1423","ONT1423","ONTARIO",7,7
"p16","srprec",36,"06071","06071ONT1424","ONT1424","ONTARIO",739,739
"p16","srprec",36,"06071","06071ONT1425","ONT1425","ONTARIO",147,147
"p16","srprec",36,"06071","06071ONT1426","ONT1426","ONTARIO",814,814
"p16","srprec",36,"06071","06071ONT1427","ONT1427","ONTARIO",552,552
"p16","srprec",36,"06071","06071ONT1428","ONT1428","ONTARIO",1231,1231
"p16","srprec",36,"06071","06071ONT1429","ONT1429","ONTARIO",1263,1263
"p16","srprec",36,"06071","06071ONT1430","ONT1430","ONTARIO",1215,1215
"p16","srprec",36,"06071","06071ONT1431","ONT1431","ONTARIO",1145,1145
"p16","srprec",36,"06071","06071ONT1432","ONT1432","ONTARIO",1247,1247
"p16","srprec",36,"06071","06071ONT1433","ONT1433","ONTARIO",1291,1291
"p16","srprec",36,"06071","06071ONT1434","ONT1434","ONTARIO",1516,1516
"p16","srprec",36,"06071","06071ONT1435","ONT1435","ONTARIO",1045,1045
"p16","srprec",36,"06071","06071ONT1436","ONT1436","ONTARIO",831,831
"p16","srprec",36,"06071","06071ONT1437","ONT1437","ONTARIO",91,91
"p16","srprec",36,"06071","06071ONT1438","ONT1438","ONTARIO",81,81
"p16","srprec",36,"06071","06071ONT1439","ONT1439","ONTARIO",62,62
"p16","srprec",36,"06071","06071ONT1440","ONT1440","ONTARIO",792,792
"p16","srprec",36,"06071","06071ONT1441","ONT1441","ONTARIO",1213,1213
"p16","srprec",36,"06071","06071ONT1442","ONT1442","ONTARIO",1240,1240
"p16","srprec",36,"06071","06071ONT1443","ONT1443","ONTARIO",1493,1493
"p16","srprec",36,"06071","06071ONT1444","ONT1444","ONTARIO",1272,1272
"p16","srprec",36,"06071","06071ONT1446","ONT1446","ONTARIO",1,1
"p16","srprec",36,"06071","06071ONT1451","ONT1451","ONTARIO",7,7
"p16","srprec",36,"06071","06071ONT1452","ONT1452","ONTARIO",1411,1413
"p16","srprec",36,"06071","06071ONT1453","ONT1453","ONTARIO",89,89
"p16","srprec",36,"06071","06071ONT1502","ONT1502","ONTARIO",6,6
"p16","srprec",36,"06071","06071ONT1503","ONT1503","ONTARIO",108,108
"p16","srprec",36,"06071","06071ONT1504","ONT1504","ONTARIO",227,227
"p16","srprec",36,"06071","06071ONT1505","ONT1505","ONTARIO",1466,1466
"p16","srprec",36,"06071","06071ONT1506","ONT1506","ONTARIO",1289,1289
"p16","srprec",36,"06071","06071ONT1507","ONT1507","ONTARIO",1277,1277
"p16","srprec",36,"06071","06071ONT1508","ONT1508","ONTARIO",1090,1090
"p16","srprec",36,"06071","06071ONT1509","ONT1509","ONTARIO",69,69
"p16","srprec",36,"06071","06071ONT1570","ONT1570","ONTARIO",603,603
"p16","srprec",36,"06071","06071ONT1571","ONT1571","ONTARIO",1044,1044
"p16","srprec",36,"06071","06071ONT1572","ONT1572","ONTARIO",577,577
"p16","srprec",36,"06071","06071ONT1576","ONT1576","ONTARIO",171,171
"p16","srprec",36,"06071","06071ONT1577","ONT1577","ONTARIO",234,234
"p16","srprec",36,"06071","06071ONT1730","ONT1730","ONTARIO",410,410
"p16","srprec",36,"06071","06071ONT1731","ONT1731","ONTARIO",1307,1307
"p16","srprec",36,"06071","06071ONT1732","ONT1732","ONTARIO",438,438
"p16","srprec",36,"06071","06071RAN1028","RAN1028","RANCHO CUCAMONGA",1265,1265
"p16","srprec",36,"06071","06071RAN1029","RAN1029","RANCHO CUCAMONGA",1456,1456
"p16","srprec",36,"06071","06071RAN1030","RAN1030","RANCHO CUCAMONGA",1450,1450
"p16","srprec",36,"06071","06071RAN1031","RAN1031","RANCHO CUCAMONGA",1801,1801
"p16","srprec",36,"06071","06071RAN1032","RAN1032","RANCHO CUCAMONGA",1494,1494
"p16","srprec",36,"06071","06071RAN1033","RAN1033","RANCHO CUCAMONGA",1465,1465
"p16","srprec",36,"06071","06071RAN1034","RAN1034","RANCHO CUCAMONGA",1329,1329
"p16","srprec",36,"06071","06071RAN1035","RAN1035","RANCHO CUCAMONGA",429,429
"p16","srprec",36,"06071","06071RAN1036","RAN1036","RANCHO CUCAMONGA",1138,1138
